player name,sf,min,pts,%_2pt,%_3pt,%_1pt,dr_rebounds,or_rebounds,tr_rebounds,pf_fouls,fa_fouls,st,to,as,bkf_blocks,bka_blocks,val,+/-,m_2pt,a_2pt,m_3pt,a_3pt,m_1pt,a_1pt,opponent,loc,round,game_idx,coach
Eidan Alber,,8,5,0,50,100,0,0,0,1,1,1,0,1,0,0,5,-4,0,1,1,2,2,2,Hapoel_Haifa,A,22,22,Ariel Bet Halahmi
Noam Avivi,,19,13,80,33,100,3,1,4,2,1,1,0,2,0,1,15,2,4,5,1,3,2,2,Hapoel_Haifa,A,22,22,Ariel Bet Halahmi
Gilad Levy,,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-4,0,0,0,0,0,2,Hapoel_Haifa,A,22,22,Ariel Bet Halahmi
J'Covan Brown,*,28,2,50,0,0,3,0,3,1,2,0,2,10,0,0,8,-18,1,2,0,5,0,0,Hapoel_Haifa,A,22,22,Ariel Bet Halahmi
Total,,200,77,56,19,60,20,11,31,17,24,9,12,23,2,4,84,0,25,45,5,26,12,20,Hapoel_Haifa,A,22,22,Ariel Bet Halahmi
Team,,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Ironi_Kiryat_Ata,H,30,30,Ariel Bet Halahmi
Sandy Cohen,,30,9,100,40,100,1,2,3,3,1,1,3,1,0,0,6,-5,1,1,2,5,1,1,Ironi_Kiryat_Ata,H,30,30,Ariel Bet Halahmi
Justyn Mutts,*,38,8,38,0,50,6,2,8,3,2,2,2,2,1,0,11,-7,3,8,0,0,2,4,Ironi_Kiryat_Ata,H,30,30,Ariel Bet Halahmi
El Ellis,*,39,16,57,18,50,2,0,2,2,4,3,3,5,0,0,11,-1,4,7,2,11,2,4,Ironi_Kiryat_Ata,H,30,30,Ariel Bet Halahmi
JP Tokoto,*,40,14,45,0,57,6,1,7,2,5,2,3,3,1,0,18,-7,5,11,0,0,4,7,Ironi_Kiryat_Ata,H,30,30,Ariel Bet Halahmi
Ben Shungu,*,31,8,14,50,0,2,1,3,4,4,1,1,3,0,1,5,-1,1,7,2,4,0,0,Ironi_Kiryat_Ata,H,30,30,Ariel Bet Halahmi
Eyal Harel,,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,2,0,0,0,0,0,0,Ironi_Kiryat_Ata,H,30,30,Ariel Bet Halahmi
Muriel Lutati,,23,4,100,0,0,2,0,2,2,1,1,3,3,0,0,1,-3,2,2,0,5,0,0,Ironi_Kiryat_Ata,H,30,30,Ariel Bet Halahmi
Noam Avivi,*,17,6,100,0,0,3,2,5,2,0,0,0,1,0,0,8,-1,3,3,0,2,0,0,Ironi_Kiryat_Ata,H,30,30,Ariel Bet Halahmi
Gilad Levy,,5,4,100,0,0,3,0,3,1,0,1,0,0,0,0,7,8,2,2,0,0,0,0,Ironi_Kiryat_Ata,H,30,30,Ariel Bet Halahmi
Total,,225,69,51,22,56,31,8,39,20,17,11,15,18,2,1,72,0,21,41,6,27,9,16,Ironi_Kiryat_Ata,H,30,30,Ariel Bet Halahmi
Team,,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Elitzur_Netanya,H,23,23,Ariel Bet Halahmi
Sandy Cohen,*,37,15,67,33,100,4,1,5,3,2,1,1,3,2,0,17,16,2,3,3,9,2,2,Elitzur_Netanya,H,23,23,Ariel Bet Halahmi
Justyn Mutts,*,23,12,43,0,67,5,2,7,5,6,1,4,2,1,1,12,19,3,7,0,0,6,9,Elitzur_Netanya,H,23,23,Ariel Bet Halahmi
El Ellis,,21,13,67,40,75,1,0,1,2,3,0,1,0,0,0,9,-5,2,3,2,5,3,4,Elitzur_Netanya,H,23,23,Ariel Bet Halahmi
JP Tokoto,*,29,12,50,0,0,6,3,9,2,2,3,1,5,0,0,21,8,6,12,0,1,0,0,Elitzur_Netanya,H,23,23,Ariel Bet Halahmi
Muriel Lutati,*,32,13,67,0,50,5,0,5,3,2,6,3,3,0,1,16,3,6,9,0,2,1,2,Elitzur_Netanya,H,23,23,Ariel Bet Halahmi
Noam Avivi,,24,13,50,75,0,3,1,4,0,0,0,1,2,0,1,14,-8,2,4,3,4,0,0,Elitzur_Netanya,H,23,23,Ariel Bet Halahmi
J'Covan Brown,*,34,8,14,50,0,4,1,5,3,2,0,2,8,1,0,11,7,1,7,2,4,0,0,Elitzur_Netanya,H,23,23,Ariel Bet Halahmi
Total,,199,86,49,40,71,30,9,39,18,17,11,13,23,4,3,103,0,22,45,10,25,12,17,Elitzur_Netanya,H,23,23,Ariel Bet Halahmi
Team,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hapoel_Haifa,H,27,27,Ariel Bet Halahmi
Sandy Cohen,*,32,15,80,40,50,5,1,6,4,4,1,1,2,3,0,21,-4,4,5,2,5,1,2,Hapoel_Haifa,H,27,27,Ariel Bet Halahmi
Justyn Mutts,*,36,13,50,0,100,7,3,10,2,3,2,3,5,2,1,24,0,5,10,0,0,3,3,Hapoel_Haifa,H,27,27,Ariel Bet Halahmi
El Ellis,*,38,23,67,30,67,1,0,1,0,7,0,2,4,0,0,21,-6,4,6,3,10,6,9,Hapoel_Haifa,H,27,27,Ariel Bet Halahmi
JP Tokoto,*,35,12,55,0,0,5,5,10,3,1,1,3,5,0,0,18,0,6,11,0,0,0,0,Hapoel_Haifa,H,27,27,Ariel Bet Halahmi
Ori Atia,,5,0,0,0,0,1,0,1,3,0,0,0,1,0,0,-2,-3,0,0,0,1,0,0,Hapoel_Haifa,H,27,27,Ariel Bet Halahmi
Ben Shungu,,30,12,50,0,75,3,0,3,2,5,3,2,2,1,0,12,15,3,6,0,5,6,8,Hapoel_Haifa,H,27,27,Ariel Bet Halahmi
Eyal Harel,*,10,5,50,50,0,0,2,2,2,0,0,2,0,0,0,1,-10,1,2,1,2,0,0,Hapoel_Haifa,H,27,27,Ariel Bet Halahmi
Eidan Alber,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Hapoel_Haifa,H,27,27,Ariel Bet Halahmi
Noam Avivi,,13,8,50,50,0,4,1,5,1,0,0,0,1,0,0,10,-2,1,2,2,4,0,0,Hapoel_Haifa,H,27,27,Ariel Bet Halahmi
Total,,200,88,57,30,73,26,13,39,19,20,7,13,20,6,1,104,0,24,42,8,27,16,22,Hapoel_Haifa,H,27,27,Ariel Bet Halahmi
Team,,0,0,0,0,0,2,3,5,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,Elitzur_Netanya,A,28,28,Ariel Bet Halahmi
Sandy Cohen,*,14,3,0,33,0,3,0,3,1,0,2,1,0,0,0,3,-9,0,1,1,3,0,0,Elitzur_Netanya,A,28,28,Ariel Bet Halahmi
Justyn Mutts,*,19,1,0,0,50,4,4,8,4,3,0,3,3,1,0,4,-14,0,3,0,1,1,2,Elitzur_Netanya,A,28,28,Ariel Bet Halahmi
El Ellis,,24,7,40,33,0,0,0,0,5,1,0,0,3,0,0,1,1,2,5,1,3,0,0,Elitzur_Netanya,A,28,28,Ariel Bet Halahmi
JP Tokoto,*,31,12,67,0,100,2,0,2,2,2,2,1,7,0,0,20,2,4,6,0,0,4,4,Elitzur_Netanya,A,28,28,Ariel Bet Halahmi
