player name,sf,min,pts,%_2pt,%_3pt,%_1pt,dr_rebounds,or_rebounds,tr_rebounds,pf_fouls,fa_fouls,st,to,as,bkf_blocks,bka_blocks,val,+/-,m_2pt,a_2pt,m_3pt,a_3pt,m_1pt,a_1pt,opponent,loc,round,game_idx,coach
JJ Kaplan,,28,11,50,67,50,4,1,5,1,4,3,3,1,0,0,16,9,2,4,2,3,1,2,Bnei_Herzliya,H,5,5,Eldad Bentov 
Yariv Amiram,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-4,0,1,0,0,0,0,Bnei_Herzliya,H,5,5,Eldad Bentov 
Chavaughn Lewis,*,28,17,67,20,50,2,1,3,2,2,2,0,3,0,1,15,9,6,9,1,5,2,4,Bnei_Herzliya,H,5,5,Eldad Bentov 
Yuval Sznaiderman,,26,14,75,33,100,1,1,2,4,2,1,4,3,0,0,9,11,3,4,2,6,2,2,Bnei_Herzliya,H,5,5,Eldad Bentov 
Total,,200,93,59,29,64,29,18,47,21,22,10,17,19,1,3,106,0,29,49,7,24,14,22,Bnei_Herzliya,H,5,5,Eldad Bentov 
Team,,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Maccabi_Tel-Aviv,H,12,12,Eldad Bentov 
Chris Smith,*,36,31,62,50,75,9,4,13,5,9,1,3,7,0,0,43,-1,8,13,2,4,9,12,Maccabi_Tel-Aviv,H,12,12,Eldad Bentov 
Liam O'Reilly,*,35,18,60,30,75,5,0,5,2,2,1,9,1,0,1,5,-21,3,5,3,10,3,4,Maccabi_Tel-Aviv,H,12,12,Eldad Bentov 
Karam Mashour,,28,7,60,0,100,3,2,5,3,1,2,2,0,1,1,6,-7,3,5,0,2,1,1,Maccabi_Tel-Aviv,H,12,12,Eldad Bentov 
Yuval Levin,*,24,9,60,50,0,2,0,2,2,1,0,2,3,0,1,7,-6,3,5,1,2,0,0,Maccabi_Tel-Aviv,H,12,12,Eldad Bentov 
Silvio De Sousa,*,31,15,70,0,33,4,2,6,3,3,0,1,0,0,2,13,-10,7,10,0,0,1,3,Maccabi_Tel-Aviv,H,12,12,Eldad Bentov 
Gal Baitner,,6,0,0,0,0,1,0,1,2,0,0,2,2,0,0,-2,2,0,0,0,1,0,0,Maccabi_Tel-Aviv,H,12,12,Eldad Bentov 
Yariv Amiram,,9,2,50,0,0,0,0,0,1,1,0,0,1,0,0,2,-1,1,2,0,0,0,0,Maccabi_Tel-Aviv,H,12,12,Eldad Bentov 
Yuval Sznaiderman,*,31,8,25,100,0,2,1,3,2,1,3,2,7,0,1,14,-16,1,4,2,2,0,0,Maccabi_Tel-Aviv,H,12,12,Eldad Bentov 
Total,,200,90,59,38,70,29,9,38,20,18,7,21,21,1,6,91,0,26,44,8,21,14,20,Maccabi_Tel-Aviv,H,12,12,Eldad Bentov 
Team,,0,0,0,0,0,2,4,6,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,Ness_Ziona,A,7,7,Eldad Bentov 
Chris Smith,*,27,12,33,33,50,4,4,8,3,2,0,3,3,1,2,7,-12,4,12,1,3,1,2,Ness_Ziona,A,7,7,Eldad Bentov 
Akia Pruitt,*,31,6,60,0,0,2,0,2,2,0,0,2,2,0,1,1,-12,3,5,0,2,0,0,Ness_Ziona,A,7,7,Eldad Bentov 
Yuval Levin,,12,6,75,0,0,0,1,1,1,2,1,0,2,0,1,5,5,3,4,0,2,0,2,Ness_Ziona,A,7,7,Eldad Bentov 
Raz Adam,*,20,8,20,25,60,1,2,3,5,6,1,2,2,0,1,3,-17,1,5,1,4,3,5,Ness_Ziona,A,7,7,Eldad Bentov 
Silvio De Sousa,*,20,15,71,0,71,2,3,5,3,4,1,3,0,0,1,14,-4,5,7,0,0,5,7,Ness_Ziona,A,7,7,Eldad Bentov 
Gal Baitner,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,Ness_Ziona,A,7,7,Eldad Bentov 
JJ Kaplan,,24,5,33,20,0,5,3,8,1,1,2,3,2,0,0,8,-14,1,3,1,5,0,0,Ness_Ziona,A,7,7,Eldad Bentov 
Yariv Amiram,,8,7,100,50,0,2,1,3,0,2,0,0,0,0,0,11,0,2,2,1,2,0,0,Ness_Ziona,A,7,7,Eldad Bentov 
Chavaughn Lewis,*,31,15,29,60,50,1,0,1,3,3,1,3,4,0,0,9,-23,2,7,3,5,2,4,Ness_Ziona,A,7,7,Eldad Bentov 
Yuval Sznaiderman,,25,8,50,67,0,1,3,4,4,3,0,0,1,0,0,10,3,1,2,2,3,0,0,Ness_Ziona,A,7,7,Eldad Bentov 
Total,,200,82,47,35,55,20,21,41,23,23,6,16,16,1,6,73,0,22,47,9,26,11,20,Ness_Ziona,A,7,7,Eldad Bentov 
Team,,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Maccabi_Ramat_Gan,A,2,2,Eldad Bentov 
Akia Pruitt,*,34,8,67,0,0,7,2,9,1,1,1,2,2,3,0,14,-18,4,6,0,4,0,1,Maccabi_Ramat_Gan,A,2,2,Eldad Bentov 
Yuval Levin,,21,7,50,33,67,1,0,1,1,2,0,0,2,0,0,7,-10,1,2,1,3,2,3,Maccabi_Ramat_Gan,A,2,2,Eldad Bentov 
